config,run_dir,sim_id,scenario,sgwb_snr,Tspan_years,n_active_sub_chunks,n_total_sub_chunks,source_path,baseline_snr,forecast_snr,delta_vs_baseline,delta_vs_forecast,ratio_vs_baseline,ratio_vs_forecast
realistic,2026-07-19_realistic,516,4x_cad_2x_prec_conserved,12.878459221780187,8.922871633388139,2,40,runs/2026-07-19_realistic/sim516/metadata/sgwb_snr_summary.json,3.4040641425142613,23.155572868920768,9.474395079265925,-10.277113647140581,3.7832598572211635,0.5561710476645367
realistic,2026-07-19_realistic,516,max_cadence_top10,20.927472334177583,8.922937495024202,2,40,runs/2026-07-19_realistic/sim516/metadata/sgwb_snr_summary.json,3.4040641425142613,23.155572868920768,17.52340819166332,-2.2281005347431844,6.147790246608112,0.9037769202534512
realistic,2026-07-19_realistic,516,max_cadence_top20,22.59652289157583,8.92283003641009,2,40,runs/2026-07-19_realistic/sim516/metadata/sgwb_snr_summary.json,3.4040641425142613,23.155572868920768,19.19245874906157,-0.5590499773449373,6.63810138280353,0.9758567848651548
realistic,2026-07-19_realistic,516,max_cadence_top30,23.820779632765653,8.921876974976458,2,40,runs/2026-07-19_realistic/sim516/metadata/sgwb_snr_summary.json,3.4040641425142613,23.155572868920768,20.41671549025139,0.6652067638448855,6.997746997555542,1.0287277178418557
realistic,2026-07-19_realistic,516,max_cadence_top40,23.599517316829868,8.923494552614637,2,40,runs/2026-07-19_realistic/sim516/metadata/sgwb_snr_summary.json,3.4040641425142613,23.155572868920768,20.195453174315606,0.44394444790910015,6.932747542001112,1.0191722506898095
realistic,2026-07-19_realistic,517,baseline,3.3821500559037623,4.463838478548984,1,40,runs/2026-07-19_realistic/sim517/metadata/sgwb_snr_summary.json,3.3821500559037623,6.441439820763209,0.0,-3.059289764859447,1.0,0.5250611897361529
realistic,2026-07-19_realistic,517,baseline_forecast,6.441439820763209,8.922335608091545,1,40,runs/2026-07-19_realistic/sim517/metadata/sgwb_snr_summary.json,3.3821500559037623,6.441439820763209,3.059289764859447,0.0,1.9045399270559442,1.0
realistic,2026-07-19_realistic,517,4x_cadence,6.746611700136791,8.922871633388139,1,40,runs/2026-07-19_realistic/sim517/metadata/sgwb_snr_summary.json,3.3821500559037623,6.441439820763209,3.3644616442330286,0.3051718793735816,1.994770068927055,1.0473763456409073
realistic,2026-07-19_realistic,517,2x_precision,6.878874241964701,8.922335608091545,1,40,runs/2026-07-19_realistic/sim517/metadata/sgwb_snr_summary.json,3.3821500559037623,6.441439820763209,3.496724186060939,0.437434421201492,2.033876122662618,1.067909416741188
realistic,2026-07-19_realistic,517,4x_cad_2x_prec,6.672563699170629,8.922871633388139,1,40,runs/2026-07-19_realistic/sim517/metadata/sgwb_snr_summary.json,3.3821500559037623,6.441439820763209,3.290413643266867,0.23112387840741988,1.9728763032034125,1.0358807789622468
realistic,2026-07-19_realistic,517,4x_cadence_conserved,5.396104545742476,8.923475995702061,1,40,runs/2026-07-19_realistic/sim517/metadata/sgwb_snr_summary.json,3.3821500559037623,6.441439820763209,2.013954489838714,-1.045335275020733,1.5954657411853226,0.8377171402500385
realistic,2026-07-19_realistic,517,2x_precision_conserved,5.368511885850577,8.921659898092946,1,40,runs/2026-07-19_realistic/sim517/metadata/sgwb_snr_summary.json,3.3821500559037623,6.441439820763209,1.9863618299468144,-1.0729279349126326,1.5873074219399257,0.8334335234408031
realistic,2026-07-19_realistic,517,4x_cad_2x_prec_conserved,3.931426824714677,8.922871633388139,1,40,runs/2026-07-19_realistic/sim517/metadata/sgwb_snr_summary.json,3.3821500559037623,6.441439820763209,0.5492767688109148,-2.5100129960485322,1.162404612371387,0.610333548726512
realistic,2026-07-19_realistic,517,max_cadence_top10,4.844834894662418,8.922937495024202,1,40,runs/2026-07-19_realistic/sim517/metadata/sgwb_snr_summary.json,3.3821500559037623,6.441439820763209,1.4626848387586553,-1.5966049261007917,1.4324718934943304,0.7521353966617328
realistic,2026-07-19_realistic,517,max_cadence_top20,4.942702445937708,8.92283003641009,1,40,runs/2026-07-19_realistic/sim517/metadata/sgwb_snr_summary.json,3.3821500559037623,6.441439820763209,1.5605523900339455,-1.4987373748255015,1.461408383495552,0.7673288245285625
