sim_id,status,phase_reached,resumable,reason,log_file
140,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim140_try1_13249623.out
141,incomplete_late,scenario 1/2,True,Baseline+CGW done; timed out in scenario phases (0/2 completed),runs/2026-06-17_optimistic/logs/stage2_sim141_try1_13249625.out
142,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim142_try1_13249627.out
143,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim143_try1_13249629.out
144,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim144_try1_13249631.out
145,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim145_try1_13249633.out
146,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim146_try1_13249635.out
147,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim147_try1_13249637.out
148,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim148_try1_13249639.out
149,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim149_try1_13249641.out
150,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim150_try1_13249643.out
151,incomplete_late,scenario 1/2,True,Baseline+CGW done; timed out in scenario phases (0/2 completed),runs/2026-06-17_optimistic/logs/stage2_sim151_try1_13249645.out
152,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim152_try1_13249647.out
153,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim153_try1_13249649.out
154,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim154_try1_13249651.out
155,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim155_try1_13249653.out
156,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim156_try1_13249655.out
157,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim157_try1_13249657.out
158,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim158_try1_13249659.out
159,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim159_try1_13249661.out
160,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim160_try1_13249663.out
161,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim161_try1_13249665.out
162,incomplete_early,"SNR shard selection (no convergence, no timeout)",False,Job stopped without finding population SNR; unclear why,runs/2026-06-17_optimistic/logs/stage2_sim162_try1_13249667.out
163,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim163_try1_13249669.out
164,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim164_try1_13249671.out
165,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim165_try1_13249673.out
166,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim166_try1_13249676.out
167,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim167_try1_13249678.out
168,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim168_try1_13249680.out
169,incomplete_late,scenario 3/4,True,Baseline+CGW done; timed out in scenario phases (2/4 completed),runs/2026-06-17_optimistic/logs/stage2_sim169_try1_13249682.out
170,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim170_try1_13249684.out
171,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim171_try1_13249686.out
172,incomplete_late,scenario 2/3,True,Baseline+CGW done; timed out in scenario phases (1/3 completed),runs/2026-06-17_optimistic/logs/stage2_sim172_try1_13249688.out
173,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim173_try1_13249690.out
174,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim174_try1_13249692.out
175,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim175_try1_13249694.out
176,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim176_try1_13249696.out
177,incomplete_late,scenario 1/2,True,Baseline+CGW done; timed out in scenario phases (0/2 completed),runs/2026-06-17_optimistic/logs/stage2_sim177_try1_13249698.out
178,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim178_try1_13249700.out
179,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim179_try1_13249702.out
180,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim180_try1_13249704.out
181,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim181_try1_13249706.out
182,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim182_try1_13249708.out
183,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim183_try1_13249710.out
184,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim184_try1_13249712.out
185,incomplete_late,scenario 2/3,True,Baseline+CGW done; timed out in scenario phases (1/3 completed),runs/2026-06-17_optimistic/logs/stage2_sim185_try1_13249714.out
186,incomplete_late,scenario 3/4,True,Baseline+CGW done; timed out in scenario phases (2/4 completed),runs/2026-06-17_optimistic/logs/stage2_sim186_try1_13249716.out
187,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim187_try1_13249718.out
188,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim188_try1_13249720.out
189,incomplete_late,scenario 1/2,True,Baseline+CGW done; timed out in scenario phases (0/2 completed),runs/2026-06-17_optimistic/logs/stage2_sim189_try1_13249722.out
190,incomplete_late,scenario 3/4,True,Baseline+CGW done; timed out in scenario phases (2/4 completed),runs/2026-06-17_optimistic/logs/stage2_sim190_try1_13249724.out
191,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim191_try1_13249726.out
192,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim192_try1_13249728.out
193,incomplete_late,scenario 3/4,True,Baseline+CGW done; timed out in scenario phases (2/4 completed),runs/2026-06-17_optimistic/logs/stage2_sim193_try1_13249730.out
194,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim194_try1_13249732.out
195,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim195_try1_13249734.out
196,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim196_try1_13249736.out
197,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim197_try1_13249738.out
198,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim198_try1_13249740.out
199,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim199_try1_13249742.out
200,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim200_try1_13249744.out
201,incomplete_late,scenario 1/2,True,Baseline+CGW done; timed out in scenario phases (0/2 completed),runs/2026-06-17_optimistic/logs/stage2_sim201_try1_13249746.out
202,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim202_try1_13249748.out
203,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim203_try1_13249750.out
204,incomplete_late,scenario 1/2,True,Baseline+CGW done; timed out in scenario phases (0/2 completed),runs/2026-06-17_optimistic/logs/stage2_sim204_try1_13249752.out
205,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim205_try1_13249754.out
206,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim206_try1_13249756.out
207,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim207_try1_13249758.out
208,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim208_try1_13249760.out
209,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim209_try1_13249762.out
210,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim210_try1_13249764.out
211,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim211_try1_13249766.out
212,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim212_try1_13249768.out
213,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim213_try1_13249770.out
214,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim214_try1_13249772.out
215,incomplete_late,scenario 2/3,True,Baseline+CGW done; timed out in scenario phases (1/3 completed),runs/2026-06-17_optimistic/logs/stage2_sim215_try1_13249774.out
216,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim216_try1_13249776.out
217,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim217_try1_13249778.out
218,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim218_try1_13249780.out
219,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim219_try1_13249782.out
220,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim220_try1_13249784.out
221,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim221_try1_13249786.out
222,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim222_try1_13249788.out
223,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim223_try1_13249790.out
224,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim224_try1_13249792.out
225,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim225_try1_13249794.out
226,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim226_try1_13249796.out
227,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim227_try1_13249798.out
228,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim228_try1_13249800.out
229,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim229_try1_13249802.out
230,incomplete_late,scenario 1/2,True,Baseline+CGW done; timed out in scenario phases (0/2 completed),runs/2026-06-17_optimistic/logs/stage2_sim230_try1_13249804.out
231,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim231_try1_13249806.out
232,incomplete_late,scenario 1/2,True,Baseline+CGW done; timed out in scenario phases (0/2 completed),runs/2026-06-17_optimistic/logs/stage2_sim232_try1_13249808.out
233,incomplete_late,scenario 3/4,True,Baseline+CGW done; timed out in scenario phases (2/4 completed),runs/2026-06-17_optimistic/logs/stage2_sim233_try1_13249810.out
234,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim234_try1_13249812.out
235,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim235_try1_13249814.out
236,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim236_try1_13249816.out
237,incomplete_late,scenario 2/3,True,Baseline+CGW done; timed out in scenario phases (1/3 completed),runs/2026-06-17_optimistic/logs/stage2_sim237_try1_13249818.out
238,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim238_try1_13249820.out
239,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim239_try1_13249822.out
240,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim240_try1_13249824.out
241,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim241_try1_13249826.out
242,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim242_try1_13249828.out
243,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim243_try1_13249830.out
244,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim244_try1_13249832.out
245,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim245_try1_13249834.out
246,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim246_try1_13249836.out
247,incomplete_late,scenario 3/4,True,Baseline+CGW done; timed out in scenario phases (2/4 completed),runs/2026-06-17_optimistic/logs/stage2_sim247_try1_13249838.out
248,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim248_try1_13249840.out
249,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim249_try1_13249842.out
250,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim250_try1_13249844.out
251,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim251_try1_13249846.out
252,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim252_try1_13249848.out
253,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim253_try1_13249850.out
254,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim254_try1_13249852.out
255,incomplete_late,scenario 3/4,True,Baseline+CGW done; timed out in scenario phases (2/4 completed),runs/2026-06-17_optimistic/logs/stage2_sim255_try1_13249854.out
256,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim256_try1_13249856.out
257,incomplete_late,scenario 1/2,True,Baseline+CGW done; timed out in scenario phases (0/2 completed),runs/2026-06-17_optimistic/logs/stage2_sim257_try1_13249858.out
258,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim258_try1_13249860.out
259,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim259_try1_13249862.out
260,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim260_try1_13249864.out
261,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim261_try1_13249866.out
262,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim262_try1_13249868.out
263,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim263_try1_13249870.out
264,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim264_try1_13249872.out
265,incomplete_late,scenario 2/3,True,Baseline+CGW done; timed out in scenario phases (1/3 completed),runs/2026-06-17_optimistic/logs/stage2_sim265_try1_13249874.out
266,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim266_try1_13249876.out
267,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim267_try1_13249878.out
268,incomplete_late,scenario 3/4,True,Baseline+CGW done; timed out in scenario phases (2/4 completed),runs/2026-06-17_optimistic/logs/stage2_sim268_try1_13249880.out
269,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim269_try1_13249882.out
270,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim270_try1_13249884.out
271,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim271_try1_13249886.out
272,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim272_try1_13249888.out
273,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim273_try1_13249890.out
274,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim274_try1_13249892.out
275,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim275_try1_13249894.out
276,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim276_try1_13249896.out
277,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim277_try1_13249898.out
278,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim278_try1_13249900.out
279,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim279_try1_13249902.out
280,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim280_try1_13249904.out
281,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim281_try1_13249906.out
282,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim282_try1_13249908.out
283,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim283_try1_13249910.out
284,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim284_try1_13249912.out
285,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim285_try1_13249914.out
286,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim286_try1_13249916.out
287,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim287_try1_13249918.out
288,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim288_try1_13249920.out
289,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim289_try1_13249922.out
290,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim290_try1_13249924.out
291,incomplete_late,scenario 2/3,True,Baseline+CGW done; timed out in scenario phases (1/3 completed),runs/2026-06-17_optimistic/logs/stage2_sim291_try1_13249926.out
292,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim292_try1_13249928.out
293,incomplete_late,scenario 1/2,True,Baseline+CGW done; timed out in scenario phases (0/2 completed),runs/2026-06-17_optimistic/logs/stage2_sim293_try1_13249930.out
294,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim294_try1_13249932.out
295,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim295_try1_13249934.out
296,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim296_try1_13249936.out
297,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim297_try1_13249938.out
298,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim298_try1_13249940.out
299,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim299_try1_13249942.out
300,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim300_try1_13249944.out
301,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim301_try1_13249946.out
302,incomplete_late,scenario 3/4,True,Baseline+CGW done; timed out in scenario phases (2/4 completed),runs/2026-06-17_optimistic/logs/stage2_sim302_try1_13249948.out
303,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim303_try1_13249950.out
304,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim304_try1_13249952.out
305,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim305_try1_13249954.out
306,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim306_try1_13249956.out
307,incomplete_late,scenario 3/4,True,Baseline+CGW done; timed out in scenario phases (2/4 completed),runs/2026-06-17_optimistic/logs/stage2_sim307_try1_13249958.out
308,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim308_try1_13249960.out
309,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim309_try1_13249962.out
310,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim310_try1_13249964.out
311,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim311_try1_13249967.out
312,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim312_try1_13249969.out
313,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim313_try1_13249971.out
314,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim314_try1_13249973.out
315,incomplete_late,scenario 3/4,True,Baseline+CGW done; timed out in scenario phases (2/4 completed),runs/2026-06-17_optimistic/logs/stage2_sim315_try1_13249975.out
316,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim316_try1_13249977.out
317,incomplete_late,scenario 2/3,True,Baseline+CGW done; timed out in scenario phases (1/3 completed),runs/2026-06-17_optimistic/logs/stage2_sim317_try1_13249979.out
318,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim318_try1_13249981.out
319,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim319_try1_13249983.out
320,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim320_try1_13249985.out
321,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim321_try1_13249987.out
322,incomplete_early,SNR shard selection (failed to converge),False,Timed out before finding population SNR in target band; no resumable state,runs/2026-06-17_optimistic/logs/stage2_sim322_try1_13249989.out
323,incomplete_late,scenario 2/3,True,Baseline+CGW done; timed out in scenario phases (1/3 completed),runs/2026-06-17_optimistic/logs/stage2_sim323_try1_13249991.out
324,incomplete_late,scenario 1/2,True,Baseline+CGW done; timed out in scenario phases (0/2 completed),runs/2026-06-17_optimistic/logs/stage2_sim324_try1_13249993.out
325,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim325_try1_13249995.out
326,complete,all phases,False,Explicit Stage 2 completion marker found,runs/2026-06-17_optimistic/logs/stage2_sim326_try1_13249997.out
